time,sp_ACCY,sp_ACCZ,sp_ACCX,sp_Yaw,sp_Pitch,sp_Roll
2020-07-28T09:35:16.462674000Z,0.110218,0.008820999999999999,-0.07835199999999999,-64.90417599999999,38.37206,-36.634328
2020-07-28T09:35:16.482839000Z,0.041686,0.00929,-0.09669599999999999,-64.81102,38.31522,-36.904336
2020-07-28T09:35:16.503004000Z,0.042401,0.051588999999999996,-0.105669,-64.82476,38.205756,-36.970667999999996
2020-07-28T09:35:16.523170000Z,0.038439,-0.052093999999999994,-0.097857,-64.924728,38.043884,-36.86188
2020-07-28T09:35:16.543335000Z,0.094344,-0.198732,0.035789999999999995,-65.017832,37.886815999999996,-36.735084
2020-07-28T09:35:16.563500000Z,0.142725,-0.29423099999999996,0.042748999999999995,-65.048356,37.80354,-36.71866
2020-07-28T09:35:16.583665000Z,0.164204,-0.376697,0.058691,-64.98738,37.82584,-36.867892
2020-07-28T09:35:16.603830000Z,0.21771,-0.409854,0.0057469999999999995,-64.855904,37.977532,-37.165448
2020-07-28T09:35:16.623995000Z,0.06421099999999999,-0.530776,0.080593,-64.62305599999999,38.243719999999996,-37.587204
2020-07-28T09:35:16.644160000Z,0.187995,-0.465632,0.161833,-64.243132,38.621672,-38.165732
2020-07-28T09:35:16.664326000Z,0.14338499999999998,-0.413415,0.167437,-63.7209,39.044328,-38.947212
2020-07-28T09:35:16.684491000Z,0.252666,-0.615134,-0.051349,-63.079519999999995,39.592287999999996,-39.958135999999996
2020-07-28T09:35:16.704656000Z,0.292831,-0.605003,-0.077113,-62.324239999999996,40.299744,-41.227219999999996
2020-07-28T09:35:16.724821000Z,0.15931599999999999,-0.255086,0.057953,-61.549392,41.078759999999996,-42.635611999999995
2020-07-28T09:35:16.744988000Z,0.19133599999999998,-0.22009499999999999,0.043407,-60.80488,41.859331999999995,-44.102516
2020-07-28T09:35:16.765153000Z,0.151521,-0.220085,-0.07299499999999999,-60.122423999999995,42.623847999999995,-45.612263999999996
2020-07-28T09:35:16.785318000Z,-0.006094,-0.281291,-0.210388,-59.554024,43.45426,-47.157284
2020-07-28T09:35:16.805483000Z,0.13580499999999998,-0.326139,-0.25823799999999997,-59.063452,44.431312,-48.809684
2020-07-28T09:35:16.825649000Z,0.232092,-0.383697,0.019035,-58.54522,45.542632,-50.630516
2020-07-28T09:35:16.845814000Z,0.33580299999999996,-0.564941,0.100852,-57.834616,46.760964,-52.655643999999995
2020-07-28T09:35:16.865979000Z,0.47224499999999997,-0.586664,-0.038521,-56.840312,48.104672,-54.943236
2020-07-28T09:35:16.886144000Z,0.547504,-0.330465,-0.17526699999999998,-55.741864,49.542719999999996,-57.36698
2020-07-28T09:35:16.906309000Z,0.295687,-0.436307,-0.144305,-54.638707999999994,51.075227999999996,-59.826623999999995
2020-07-28T09:35:16.926474000Z,0.19738799999999998,-0.49140399999999995,0.040188,-53.420407999999995,52.677104,-62.505171999999995
2020-07-28T09:35:16.946639000Z,0.285725,-0.8056479999999999,0.016239,-51.850055999999995,54.337495999999994,-65.646804
2020-07-28T09:35:16.966805000Z,0.44234999999999997,-0.814935,-0.024228,-49.710752,56.008528,-69.38884
2020-07-28T09:35:16.986970000Z,0.43599099999999996,-0.664233,-0.16233799999999998,-47.117399999999996,57.685828,-73.615008
2020-07-28T09:35:17.007135000Z,0.5117389999999999,-0.7298479999999999,-0.344312,-44.102503999999996,59.445843999999994,-78.25919999999999
2020-07-28T09:35:17.027300000Z,0.335426,-0.718368,0.042449,-40.440371999999996,61.223347999999994,-83.606408
2020-07-28T09:35:17.047465000Z,0.37024399999999996,-0.814561,0.42313799999999996,-35.982044,62.743683999999995,-89.950328
2020-07-28T09:35:17.067632000Z,0.534828,-1.0278749999999999,0.30361,-30.638327999999998,63.914716,-97.20052
2020-07-28T09:35:17.087797000Z,0.652508,-1.164838,0.0030239999999999998,-24.443862,64.69091999999999,-105.33549599999999
2020-07-28T09:35:17.107962000Z,0.23660199999999998,-1.072021,-0.07886399999999999,-17.665364,65.02308,-114.22734399999999
