time,sp_ACCX,sp_ACCY,sp_ACCZ,sp_Yaw,sp_Pitch,sp_Roll
2020-07-28T09:34:34.174217000Z,-0.6480899999999999,0.059729,1.0962429999999999,-78.649512,42.06878,0.889716
2020-07-28T09:34:34.194382000Z,-0.28917,-0.108107,1.029938,-79.072048,41.519348,-0.065897
2020-07-28T09:34:34.214547000Z,-0.387725,0.0013319999999999999,0.476825,-79.43486399999999,40.71262,-0.8756889999999999
2020-07-28T09:34:34.234713000Z,-0.04926,0.006214,-0.084615,-79.777,39.767292,-1.596681
2020-07-28T09:34:34.254879000Z,0.34810399999999997,0.183997,0.136895,-80.127296,38.771452,-2.396948
2020-07-28T09:34:34.275044000Z,0.469585,0.386065,0.706415,-80.475432,37.622707999999996,-3.4304449999999997
2020-07-28T09:34:34.295209000Z,0.27760999999999997,0.15029599999999999,0.44281499999999996,-80.76235199999999,36.329476,-4.691763
2020-07-28T09:34:34.315373000Z,-0.250126,-0.108389,-0.6441899999999999,-81.061024,35.158896,-5.885438
2020-07-28T09:34:34.335540000Z,-0.48521899999999996,-0.154603,-1.034679,-81.49376,34.209936,-6.882416999999999
2020-07-28T09:34:34.355705000Z,-0.23615599999999998,0.141393,-0.23721499999999998,-82.02987999999999,33.392586,-7.5843799999999995
2020-07-28T09:34:34.375870000Z,0.029523999999999998,0.349665,0.343887,-82.51727199999999,32.601956,-8.035734
2020-07-28T09:34:34.396035000Z,0.251996,0.398435,0.785617,-82.850824,31.678131999999998,-8.528278
2020-07-28T09:34:34.416199000Z,0.030268,0.11749,0.929229,-83.048424,30.448083999999998,-9.037137999999999
2020-07-28T09:34:34.436366000Z,-0.32415099999999997,-0.063275,0.112311,-83.29966399999999,28.832656,-9.440998
2020-07-28T09:34:34.456530000Z,-0.9184589999999999,-0.273712,0.114309,-83.827736,26.939163999999998,-9.541440999999999
2020-07-28T09:34:34.476696000Z,-1.040691,-0.100673,-0.511595,-84.480808,25.06437,-9.273973
2020-07-28T09:34:34.496861000Z,-0.692641,-0.045118,-0.665863,-85.097544,23.456851999999998,-9.133649
2020-07-28T09:34:34.517026000Z,-0.320702,-0.043699999999999996,-0.7410059999999999,-85.555504,22.324289999999998,-8.988185
2020-07-28T09:34:34.537191000Z,0.034142,0.136902,-0.5709839999999999,-85.797584,21.574313999999998,-8.896972
2020-07-28T09:34:34.557357000Z,0.39818899999999996,0.050355,0.179273,-85.78688,20.898594,-8.962693
2020-07-28T09:34:34.577522000Z,-0.014813,0.087811,0.18431899999999998,-85.393216,20.145196,-8.900739999999999
2020-07-28T09:34:34.597687000Z,-0.193161,0.454673,-0.520169,-84.567064,19.273028,-8.721517
2020-07-28T09:34:34.617853000Z,0.097771,0.49424199999999996,-1.105257,-83.16516,18.286006,-8.870567
2020-07-28T09:34:34.638018000Z,-0.08988399999999999,0.361375,-2.197648,-81.26569599999999,17.490289999999998,-9.368732
2020-07-28T09:34:34.658183000Z,-0.29522499999999996,0.87922,-1.9298689999999998,-79.503576,17.29316,-9.626064
2020-07-28T09:34:34.678348000Z,-0.295914,-0.196101,-2.517664,-79.035088,18.175448,-9.145531
2020-07-28T09:34:34.698514000Z,-0.802657,0.37568399999999996,-1.8800089999999998,-79.498752,19.69072,-9.558796
2020-07-28T09:34:34.718679000Z,-0.642632,0.680178,-1.13388,-80.324112,21.707743999999998,-11.122568
2020-07-28T09:34:34.738844000Z,-1.094175,0.7782709999999999,-1.055172,-81.55143199999999,24.114406,-13.218368
2020-07-28T09:34:34.759010000Z,-1.010406,0.710712,-0.211532,-83.371376,26.628584,-15.186921
2020-07-28T09:34:34.779175000Z,-0.487147,0.853493,1.201998,-85.872208,28.758846,-16.716501
2020-07-28T09:34:34.799340000Z,1.914572,-0.013510999999999999,2.1929499999999997,-88.733888,29.914824,-17.255734
2020-07-28T09:34:34.819505000Z,1.620561,0.772547,1.299648,-90.97375199999999,29.861486,-17.590508
2020-07-28T09:34:34.839671000Z,0.49222,0.825653,0.5346489999999999,-92.700936,29.205869999999997,-18.418722
2020-07-28T09:34:34.859836000Z,0.035286,0.012324,0.590834,-94.32947999999999,28.271431999999997,-19.946683999999998
2020-07-28T09:34:34.880001000Z,-0.292406,0.270733,1.074292,-96.41317599999999,27.148526,-21.597535999999998
2020-07-28T09:34:34.900166000Z,0.919584,0.524867,1.400668,-98.7676,25.582774,-23.510752
2020-07-28T09:34:34.920332000Z,2.2600029999999998,0.348248,0.8757689999999999,-101.11177599999999,23.368812,-25.087564
2020-07-28T09:34:34.940497000Z,1.8949719999999999,-0.196482,0.074449,-103.09478399999999,20.936619999999998,-25.810821999999998
2020-07-28T09:34:34.960662000Z,1.117844,0.289786,-0.516488,-104.969752,18.832138,-26.202268
